recency,frequency,monetary,R_score,F_score,M_score,RFM_Cell,segment
176,1,114.9,4,5,4,454,Regular Customer
280,1,139.96,2,5,4,254,Regular Customer
397,1,49.0,1,5,2,152,Regular Customer
24,1,364.0,5,5,5,555,VIP Customer
23,1,32.9,5,5,1,551,Regular Customer
150,1,199.0,4,5,5,455,VIP Customer
378,1,52.64,2,5,2,252,Regular Customer
58,1,689.99,5,5,5,555,VIP Customer
49,1,139.0,5,5,4,554,VIP Customer
379,1,29.9,2,5,1,251,Regular Customer
17,1,64.9,5,5,2,552,Regular Customer
125,1,139.8,4,5,4,454,Regular Customer
421,1,7.0,1,5,1,151,Regular Customer
304,1,56.99,2,5,2,252,Regular Customer
106,1,196.8,4,5,5,455,VIP Customer
449,1,31.9,1,5,1,151,Regular Customer
353,1,79.9,2,5,3,253,Regular Customer
282,1,19.9,2,5,1,251,Regular Customer
119,1,69.9,4,5,2,452,Regular Customer
293,1,169.9,2,5,4,254,Regular Customer
99,1,38.9,4,5,1,451,Regular Customer
307,1,179.99,2,5,5,255,Regular Customer
43,1,78.0,5,5,3,553,Regular Customer
451,1,112.0,1,5,4,154,Regular Customer
389,1,89.9,1,5,3,153,Regular Customer
178,1,59.9,3,5,2,352,Regular Customer
197,1,59.9,3,5,2,352,Regular Customer
203,1,49.9,3,5,2,352,Regular Customer
14,1,118.0,5,5,4,554,VIP Customer
505,1,31.0,1,5,1,151,Regular Customer
319,1,66.6,2,5,2,252,Regular Customer
43,1,159.9,5,5,4,554,VIP Customer
426,1,89.99,1,5,3,153,Regular Customer
276,1,2700.0,2,5,5,255,Regular Customer
482,1,69.9,1,5,2,152,Regular Customer
569,1,449.99,1,5,5,155,Regular Customer
183,1,140.9,3,5,4,354,Regular Customer
36,1,177.0,5,5,4,554,VIP Customer
281,1,34.3,2,5,1,251,Regular Customer
162,1,19.9,4,5,1,451,Regular Customer
55,1,39.0,5,5,1,551,Regular Customer
56,1,70.25,5,5,3,553,Regular Customer
144,1,399.2,4,5,5,455,VIP Customer
107,1,29.9,4,5,1,451,Regular Customer
27,1,27.99,5,5,1,551,Regular Customer
289,1,39.0,2,5,1,251,Regular Customer
452,1,171.9,1,5,4,154,Regular Customer
262,1,58.9,3,5,2,352,Regular Customer
338,1,610.0,2,5,5,255,Regular Customer
25,1,105.0,5,5,3,553,Regular Customer
78,1,34.0,5,5,1,551,Regular Customer
145,1,28.7,4,5,1,451,Regular Customer
46,1,169.99,5,5,4,554,VIP Customer
267,2,509.79999999999995,3,5,5,355,Regular Customer
73,1,29.99,5,5,1,551,Regular Customer
165,1,21.99,4,5,1,451,Regular Customer
318,1,79.9,2,5,3,253,Regular Customer
72,1,39.0,5,5,1,551,Regular Customer
147,1,170.0,4,5,4,454,Regular Customer
84,1,12.88,5,5,1,551,Regular Customer
221,1,500.0,3,5,5,355,Regular Customer
450,1,109.9,1,5,3,153,Regular Customer
278,1,109.97,2,5,4,254,Regular Customer
249,1,56.99,3,5,2,352,Regular Customer
433,1,29.9,1,5,1,151,Regular Customer
181,1,89.99,3,5,3,353,Regular Customer
11,1,69.99,5,5,3,553,Regular Customer
282,1,44.9,2,5,2,252,Regular Customer
165,1,50.0,4,5,2,452,Regular Customer
304,1,130.46,2,5,4,254,Regular Customer
415,1,152.37,1,5,4,154,Regular Customer
100,1,68.9,4,5,2,452,Regular Customer
532,1,32.9,1,5,1,151,Regular Customer
152,1,285.0,4,5,5,455,VIP Customer
223,1,163.75,3,5,4,354,Regular Customer
127,1,67.88,4,5,2,452,Regular Customer
51,1,122.99,5,5,4,554,VIP Customer
423,1,39.9,1,5,1,151,Regular Customer
331,1,59.9,2,5,2,252,Regular Customer
221,1,75.0,3,5,3,353,Regular Customer
254,4,487.89,3,5,5,355,Regular Customer
462,1,174.9,1,5,4,154,Regular Customer
201,1,149.9,3,5,4,354,Regular Customer
148,1,20.15,4,5,1,451,Regular Customer
337,1,789.9,2,5,5,255,Regular Customer
475,1,41.9,1,5,2,152,Regular Customer
515,1,129.96,1,5,4,154,Regular Customer
274,1,65.99,2,5,2,252,Regular Customer
29,1,134.97,5,5,4,554,VIP Customer
332,1,59.9,2,5,2,252,Regular Customer
219,1,89.99,3,5,3,353,Regular Customer
139,1,119.0,4,5,4,454,Regular Customer
55,1,399.0,5,5,5,555,VIP Customer
483,1,29.9,1,5,1,151,Regular Customer
43,1,46.9,5,5,2,552,Regular Customer
525,1,59.0,1,5,2,152,Regular Customer
153,1,259.9,4,5,5,455,VIP Customer
255,1,173.8,3,5,4,354,Regular Customer
282,1,79.0,2,5,3,253,Regular Customer
103,2,89.78999999999999,4,5,3,453,Regular Customer
205,1,12.25,3,5,1,351,Regular Customer
22,1,28.99,5,5,1,551,Regular Customer
154,1,89.5,4,5,3,453,Regular Customer
126,1,49.9,4,5,2,452,Regular Customer
37,1,22.32,5,5,1,551,Regular Customer
177,1,299.98,4,5,5,455,VIP Customer
275,1,134.9,2,5,4,254,Regular Customer
462,1,59.9,1,5,2,152,Regular Customer
233,1,97.49,3,5,3,353,Regular Customer
114,1,119.9,4,5,4,454,Regular Customer
556,1,187.9,1,5,5,155,Regular Customer
406,2,109.97999999999999,1,5,4,154,Regular Customer
259,1,540.0,3,5,5,355,Regular Customer
279,1,170.0,2,5,4,254,Regular Customer
20,1,320.0,5,5,5,555,VIP Customer
596,1,380.0,1,5,5,155,Regular Customer
300,1,89.0,2,5,3,253,Regular Customer
459,1,44.9,1,5,2,152,Regular Customer
200,1,50.0,3,5,2,352,Regular Customer
27,1,110.32,5,5,4,554,VIP Customer
35,1,89.9,5,5,3,553,Regular Customer
467,1,45.0,1,5,2,152,Regular Customer
226,1,95.0,3,5,3,353,Regular Customer
113,1,13.99,4,5,1,451,Regular Customer
135,1,299.99,4,5,5,455,VIP Customer
43,1,49.9,5,5,2,552,Regular Customer
461,1,159.9,1,5,4,154,Regular Customer
397,1,54.99,1,5,2,152,Regular Customer
242,1,76.8,3,5,3,353,Regular Customer
127,1,439.9,4,5,5,455,VIP Customer
100,1,66.96,4,5,2,452,Regular Customer
39,1,219.0,5,5,5,555,VIP Customer
151,1,147.9,4,5,4,454,Regular Customer
152,1,969.0,4,5,5,455,VIP Customer
124,1,14.9,4,5,1,451,Regular Customer
73,1,24.99,5,5,1,551,Regular Customer
480,1,78.8,1,5,3,153,Regular Customer
196,1,82.9,3,5,3,353,Regular Customer
34,1,17.0,5,5,1,551,Regular Customer
174,1,39.0,4,5,1,451,Regular Customer
122,1,53.9,4,5,2,452,Regular Customer
371,1,139.9,2,5,4,254,Regular Customer
400,1,79.08,1,5,3,153,Regular Customer
469,1,19.9,1,5,1,151,Regular Customer
28,1,390.0,5,5,5,555,VIP Customer
100,1,19.33,4,5,1,451,Regular Customer
188,1,105.0,3,5,3,353,Regular Customer
222,1,54.9,3,5,2,352,Regular Customer
157,1,59.0,4,5,2,452,Regular Customer
233,1,23.0,3,5,1,351,Regular Customer
329,1,18.99,2,5,1,251,Regular Customer
21,1,14.5,5,5,1,551,Regular Customer
380,1,200.0,2,5,5,255,Regular Customer
32,1,138.0,5,5,4,554,VIP Customer
282,1,89.9,2,5,3,253,Regular Customer
444,1,44.0,1,5,2,152,Regular Customer
115,2,68.8,4,5,2,452,Regular Customer
370,2,173.26,2,5,4,254,Regular Customer
164,1,99.0,4,5,3,453,Regular Customer
195,1,47.49,3,5,2,352,Regular Customer
204,1,86.6,3,5,3,353,Regular Customer
272,1,109.99,2,5,4,254,Regular Customer
546,1,174.9,1,5,4,154,Regular Customer
267,1,14.9,3,5,1,351,Regular Customer
133,1,500.0,4,5,5,455,VIP Customer
138,1,189.9,4,5,5,455,VIP Customer
350,1,161.9,2,5,4,254,Regular Customer
124,1,66.9,4,5,2,452,Regular Customer
231,1,109.0,3,5,3,353,Regular Customer
204,1,97.98,3,5,3,353,Regular Customer
82,1,29.9,5,5,1,551,Regular Customer
381,1,149.99,2,5,4,254,Regular Customer
104,1,79.99,4,5,3,453,Regular Customer
266,1,92.34,3,5,3,353,Regular Customer
100,1,180.0,4,5,5,455,VIP Customer
168,1,59.9,4,5,2,452,Regular Customer
42,1,30.0,5,5,1,551,Regular Customer
379,1,149.99,2,5,4,254,Regular Customer
420,1,381.74,1,5,5,155,Regular Customer
42,1,195.0,5,5,5,555,VIP Customer
82,1,32.0,5,5,1,551,Regular Customer
67,1,21.99,5,5,1,551,Regular Customer
125,1,79.8,4,5,3,453,Regular Customer
137,1,129.9,4,5,4,454,Regular Customer
27,1,48.0,5,5,2,552,Regular Customer
227,1,194.99,3,5,5,355,Regular Customer
72,1,119.85,5,5,4,554,VIP Customer
387,1,89.9,1,5,3,153,Regular Customer
237,1,18.9,3,5,1,351,Regular Customer
71,2,236.74,5,5,5,555,VIP Customer
267,1,169.9,3,5,4,354,Regular Customer
124,2,399.8,4,5,5,455,VIP Customer
500,1,165.9,1,5,4,154,Regular Customer
55,1,125.0,5,5,4,554,VIP Customer
319,1,45.9,2,5,2,252,Regular Customer
510,1,59.99,1,5,2,152,Regular Customer
508,1,29.0,1,5,1,151,Regular Customer
43,1,58.5,5,5,2,552,Regular Customer
197,1,35.0,3,5,1,351,Regular Customer
173,1,149.33,4,5,4,454,Regular Customer
66,1,164.0,5,5,4,554,VIP Customer
118,1,50.9,4,5,2,452,Regular Customer
127,1,39.99,4,5,2,452,Regular Customer
194,1,29.99,3,5,1,351,Regular Customer
386,1,109.0,1,5,3,153,Regular Customer
541,1,89.9,1,5,3,153,Regular Customer
221,1,174.39,3,5,4,354,Regular Customer
11,1,46.9,5,5,2,552,Regular Customer
501,1,11.99,1,5,1,151,Regular Customer
338,1,109.9,2,5,3,253,Regular Customer
167,1,119.9,4,5,4,454,Regular Customer
316,2,1259.9,2,5,5,255,Regular Customer
283,1,110.0,2,5,4,254,Regular Customer
352,1,279.7,2,5,5,255,Regular Customer
512,1,18.9,1,5,1,151,Regular Customer
340,1,42.9,2,5,2,252,Regular Customer
22,1,115.19999999999999,5,5,4,554,VIP Customer
133,1,123.0,4,5,4,454,Regular Customer
114,1,99.9,4,5,3,453,Regular Customer
276,1,169.9,2,5,4,254,Regular Customer
364,1,118.9,2,5,4,254,Regular Customer
212,1,39.0,3,5,1,351,Regular Customer
478,1,42.99,1,5,2,152,Regular Customer
254,1,166.99,3,5,4,354,Regular Customer
542,1,61.9,1,5,2,152,Regular Customer
425,1,279.99,1,5,5,155,Regular Customer
258,1,160.0,3,5,4,354,Regular Customer
531,1,59.98,1,5,2,152,Regular Customer
126,1,64.9,4,5,2,452,Regular Customer
38,1,49.99,5,5,2,552,Regular Customer
123,2,229.8,4,5,5,455,VIP Customer
374,1,34.99,2,5,1,251,Regular Customer
400,1,135.28,1,5,4,154,Regular Customer
62,1,209.9,5,5,5,555,VIP Customer
415,1,259.0,1,5,5,155,Regular Customer
255,1,139.9,3,5,4,354,Regular Customer
240,1,89.9,3,5,3,353,Regular Customer
415,1,49.9,1,5,2,152,Regular Customer
277,1,39.0,2,5,1,251,Regular Customer
266,1,39.9,3,5,1,351,Regular Customer
528,1,239.8,1,5,5,155,Regular Customer
526,1,49.99,1,5,2,152,Regular Customer
298,1,59.9,2,5,2,252,Regular Customer
278,1,89.0,2,5,3,253,Regular Customer
245,1,194.8,3,5,5,355,Regular Customer
291,1,689.0,2,5,5,255,Regular Customer
336,1,33.0,2,5,1,251,Regular Customer
33,1,22.0,5,5,1,551,Regular Customer
474,1,69.0,1,5,2,152,Regular Customer
222,1,39.9,3,5,1,351,Regular Customer
206,1,32.0,3,5,1,351,Regular Customer
105,1,79.9,4,5,3,453,Regular Customer
153,1,94.5,4,5,3,453,Regular Customer
174,1,15.0,4,5,1,451,Regular Customer
180,1,110.0,3,5,4,354,Regular Customer
691,1,299.9,1,5,5,155,Regular Customer
459,1,59.9,1,5,2,152,Regular Customer
106,1,1050.0,4,5,5,455,VIP Customer
153,1,179.99,4,5,5,455,VIP Customer
146,1,78.9,4,5,3,453,Regular Customer
358,1,35.9,2,5,1,251,Regular Customer
135,1,149.62,4,5,4,454,Regular Customer
227,1,49.9,3,5,2,352,Regular Customer
15,1,75.0,5,5,3,553,Regular Customer
317,1,294.99,2,5,5,255,Regular Customer
153,1,26.3,4,5,1,451,Regular Customer
194,1,79.99,3,5,3,353,Regular Customer
131,1,159.9,4,5,4,454,Regular Customer
158,1,28.99,4,5,1,451,Regular Customer
506,1,179.8,1,5,4,154,Regular Customer
118,1,64.9,4,5,2,452,Regular Customer
158,1,477.99,4,5,5,455,VIP Customer
591,2,445.5,1,5,5,155,Regular Customer
378,1,129.9,2,5,4,254,Regular Customer
155,1,128.0,4,5,4,454,Regular Customer
112,1,99.99,4,5,3,453,Regular Customer
164,1,54.9,4,5,2,452,Regular Customer
267,1,32.9,3,5,1,351,Regular Customer
373,1,51.92,2,5,2,252,Regular Customer
119,1,34.9,4,5,1,451,Regular Customer
28,1,49.0,5,5,2,552,Regular Customer
387,1,69.9,1,5,2,152,Regular Customer
108,1,169.99,4,5,4,454,Regular Customer
348,1,210.0,2,5,5,255,Regular Customer
495,1,89.9,1,5,3,153,Regular Customer
409,1,248.0,1,5,5,155,Regular Customer
207,1,114.9,3,5,4,354,Regular Customer
149,1,69.9,4,5,2,452,Regular Customer
376,1,50.0,2,5,2,252,Regular Customer
369,1,67.9,2,5,2,252,Regular Customer
398,1,16.9,1,5,1,151,Regular Customer
411,1,95.98,1,5,3,153,Regular Customer
447,1,99.9,1,5,3,153,Regular Customer
7,1,69.0,5,5,2,552,Regular Customer
227,1,49.9,3,5,2,352,Regular Customer
207,1,86.9,3,5,3,353,Regular Customer
111,1,117.4,4,5,4,454,Regular Customer
13,1,8.99,5,5,1,551,Regular Customer
88,1,139.0,5,5,4,554,VIP Customer
233,1,239.96999999999997,3,5,5,355,Regular Customer
114,1,99.9,4,5,3,453,Regular Customer
512,1,119.99,1,5,4,154,Regular Customer
206,1,229.99,3,5,5,355,Regular Customer
20,1,16.0,5,5,1,551,Regular Customer
68,2,253.70000000000002,5,5,5,555,VIP Customer
505,1,259.9,1,5,5,155,Regular Customer
277,1,35.599999999999994,2,5,1,251,Regular Customer
276,1,699.0,2,5,5,255,Regular Customer
211,1,122.0,3,5,4,354,Regular Customer
28,1,284.9,5,5,5,555,VIP Customer
113,1,119.9,4,5,4,454,Regular Customer
537,1,24.9,1,5,1,151,Regular Customer
261,1,225.49,3,5,5,355,Regular Customer
28,1,49.99,5,5,2,552,Regular Customer
62,1,225.9,5,5,5,555,VIP Customer
115,1,35.0,4,5,1,451,Regular Customer
166,1,39.9,4,5,1,451,Regular Customer
440,1,449.9,1,5,5,155,Regular Customer
507,1,59.9,1,5,2,152,Regular Customer
163,1,69.9,4,5,2,452,Regular Customer
371,1,49.69,2,5,2,252,Regular Customer
76,1,51.0,5,5,2,552,Regular Customer
129,1,69.9,4,5,2,452,Regular Customer
212,1,29.99,3,5,1,351,Regular Customer
383,1,69.9,1,5,2,152,Regular Customer
433,1,109.9,1,5,3,153,Regular Customer
27,1,14.0,5,5,1,551,Regular Customer
363,1,59.9,2,5,2,252,Regular Customer
112,1,12.25,4,5,1,451,Regular Customer
340,2,126.69999999999999,2,5,4,254,Regular Customer
312,1,76.8,2,5,3,253,Regular Customer
474,1,53.9,1,5,2,152,Regular Customer
163,1,530.0,4,5,5,455,VIP Customer
482,1,29.9,1,5,1,151,Regular Customer
219,1,22.5,3,5,1,351,Regular Customer
517,1,44.9,1,5,2,152,Regular Customer
439,1,90.0,1,5,3,153,Regular Customer
324,1,189.9,2,5,5,255,Regular Customer
304,1,43.2,2,5,2,252,Regular Customer
68,1,129.9,5,5,4,554,VIP Customer
472,1,79.0,1,5,3,153,Regular Customer
147,1,125.8,4,5,4,454,Regular Customer
9,1,29.8,5,5,1,551,Regular Customer
484,1,29.9,1,5,1,151,Regular Customer
183,1,138.0,3,5,4,354,Regular Customer
230,1,69.99,3,5,3,353,Regular Customer
259,1,159.9,3,5,4,354,Regular Customer
111,1,21.9,4,5,1,451,Regular Customer
19,1,224.96999999999997,5,5,5,555,VIP Customer
120,1,29.98,4,5,1,451,Regular Customer
465,1,271.0,1,5,5,155,Regular Customer
52,1,184.0,5,5,5,555,VIP Customer
244,1,44.9,3,5,2,352,Regular Customer
201,1,49.95,3,5,2,352,Regular Customer
161,1,24.2,4,5,1,451,Regular Customer
235,1,89.0,3,5,3,353,Regular Customer
196,1,129.0,3,5,4,354,Regular Customer
213,1,59.9,3,5,2,352,Regular Customer
539,1,629.0,1,5,5,155,Regular Customer
399,1,35.99,1,5,1,151,Regular Customer
223,1,229.99,3,5,5,355,Regular Customer
373,1,159.8,2,5,4,254,Regular Customer
292,1,12.9,2,5,1,251,Regular Customer
333,1,89.9,2,5,3,253,Regular Customer
65,2,158.68,5,5,4,554,VIP Customer
169,1,160.0,4,5,4,454,Regular Customer
490,1,177.0,1,5,4,154,Regular Customer
134,1,64.99,4,5,2,452,Regular Customer
254,1,99.9,3,5,3,353,Regular Customer
436,1,25.99,1,5,1,151,Regular Customer
46,1,12.19,5,5,1,551,Regular Customer
368,1,199.99,2,5,5,255,Regular Customer
392,1,46.99,1,5,2,152,Regular Customer
381,1,24.98,2,5,1,251,Regular Customer
339,1,161.5,2,5,4,254,Regular Customer
103,2,331.49,4,5,5,455,VIP Customer
267,1,249.99,3,5,5,355,Regular Customer
224,1,21.9,3,5,1,351,Regular Customer
311,1,237.6,2,5,5,255,Regular Customer
208,1,54.99,3,5,2,352,Regular Customer
551,1,42.0,1,5,2,152,Regular Customer
220,1,56.99,3,5,2,352,Regular Customer
63,1,40.0,5,5,2,552,Regular Customer
343,1,33.49,2,5,1,251,Regular Customer
413,1,18.99,1,5,1,151,Regular Customer
202,1,219.0,3,5,5,355,Regular Customer
46,1,53.55,5,5,2,552,Regular Customer
216,1,28.9,3,5,1,351,Regular Customer
177,1,249.9,4,5,5,455,VIP Customer
87,1,157.0,5,5,4,554,VIP Customer
269,1,79.9,2,5,3,253,Regular Customer
132,1,53.9,4,5,2,452,Regular Customer
576,1,299.95,1,5,5,155,Regular Customer
279,1,39.9,2,5,1,251,Regular Customer
129,1,184.0,4,5,5,455,VIP Customer
435,1,79.0,1,5,3,153,Regular Customer
178,1,104.99,3,5,3,353,Regular Customer
174,1,53.9,4,5,2,452,Regular Customer
183,1,20.3,3,5,1,351,Regular Customer
261,1,174.9,3,5,4,354,Regular Customer
126,1,95.0,4,5,3,453,Regular Customer
73,1,179.0,5,5,4,554,VIP Customer
515,1,44.9,1,5,2,152,Regular Customer
579,1,129.99,1,5,4,154,Regular Customer
391,1,149.9,1,5,4,154,Regular Customer
9,1,39.99,5,5,2,552,Regular Customer
266,1,209.8,3,5,5,355,Regular Customer
335,1,69.99,2,5,3,253,Regular Customer
57,1,87.0,5,5,3,553,Regular Customer
22,1,35.0,5,5,1,551,Regular Customer
138,1,99.9,4,5,3,453,Regular Customer
116,1,99.9,4,5,3,453,Regular Customer
113,2,173.89,4,5,4,454,Regular Customer
463,1,89.9,1,5,3,153,Regular Customer
345,1,179.0,2,5,4,254,Regular Customer
327,1,18.6,2,5,1,251,Regular Customer
272,1,399.8,2,5,5,255,Regular Customer
174,1,19.99,4,5,1,451,Regular Customer
172,1,219.0,4,5,5,455,VIP Customer
87,1,49.99,5,5,2,552,Regular Customer
281,1,277.53,2,5,5,255,Regular Customer
39,1,45.97,5,5,2,552,Regular Customer
31,1,15.99,5,5,1,551,Regular Customer
208,1,89.0,3,5,3,353,Regular Customer
488,1,138.0,1,5,4,154,Regular Customer
59,1,127.26,5,5,4,554,VIP Customer
105,1,108.6,4,5,3,453,Regular Customer
279,1,24.89,2,5,1,251,Regular Customer
224,1,145.68,3,5,4,354,Regular Customer
106,1,53.9,4,5,2,452,Regular Customer
251,1,122.9,3,5,4,354,Regular Customer
265,1,139.99,3,5,4,354,Regular Customer
194,1,149.9,3,5,4,354,Regular Customer
175,1,299.8,4,5,5,455,VIP Customer
575,1,32.0,1,5,1,151,Regular Customer
219,1,152.89,3,5,4,354,Regular Customer
81,1,13.99,5,5,1,551,Regular Customer
116,1,53.9,4,5,2,452,Regular Customer
228,1,19.0,3,5,1,351,Regular Customer
278,1,149.9,2,5,4,254,Regular Customer
75,1,419.8,5,5,5,555,VIP Customer
103,1,264.69,4,5,5,455,VIP Customer
105,1,13.77,4,5,1,451,Regular Customer
391,1,69.9,1,5,2,152,Regular Customer
31,1,66.55,5,5,2,552,Regular Customer
236,1,40.0,3,5,2,352,Regular Customer
527,1,199.6,1,5,5,155,Regular Customer
225,1,9.99,3,5,1,351,Regular Customer
36,1,64.0,5,5,2,552,Regular Customer
250,1,19.99,3,5,1,351,Regular Customer
406,1,115.0,1,5,4,154,Regular Customer
211,1,99.8,3,5,3,353,Regular Customer
234,1,239.8,3,5,5,355,Regular Customer
418,1,307.6,1,5,5,155,Regular Customer
228,1,195.8,3,5,5,355,Regular Customer
209,1,216.0,3,5,5,355,Regular Customer
70,1,16.0,5,5,1,551,Regular Customer
97,1,83.9,4,5,3,453,Regular Customer
264,2,80.8,3,5,3,353,Regular Customer
175,1,27.9,4,5,1,451,Regular Customer
358,1,118.9,2,5,4,254,Regular Customer
332,1,89.9,2,5,3,253,Regular Customer
112,1,412.0,4,5,5,455,VIP Customer
51,1,99.9,5,5,3,553,Regular Customer
20,1,38.89,5,5,1,551,Regular Customer
231,1,49.98,3,5,2,352,Regular Customer
301,1,349.0,2,5,5,255,Regular Customer
81,1,113.3,5,5,4,554,VIP Customer
190,1,659.0,3,5,5,355,Regular Customer
215,1,149.9,3,5,4,354,Regular Customer
175,1,32.0,4,5,1,451,Regular Customer
454,2,24.2,1,5,1,151,Regular Customer
24,1,69.9,5,5,2,552,Regular Customer
147,1,200.0,4,5,5,455,VIP Customer
22,1,31.99,5,5,1,551,Regular Customer
216,1,129.0,3,5,4,354,Regular Customer
224,1,104.0,3,5,3,353,Regular Customer
178,1,916.0,3,5,5,355,Regular Customer
581,1,137.99,1,5,4,154,Regular Customer
368,1,119.8,2,5,4,254,Regular Customer
233,1,49.9,3,5,2,352,Regular Customer
332,1,79.9,2,5,3,253,Regular Customer
83,2,209.79000000000002,5,5,5,555,VIP Customer
554,1,252.0,1,5,5,155,Regular Customer
332,1,69.9,2,5,2,252,Regular Customer
80,1,849.0,5,5,5,555,VIP Customer
174,2,111.80000000000001,4,5,4,454,Regular Customer
378,1,249.0,2,5,5,255,Regular Customer
268,1,129.99,3,5,4,354,Regular Customer
420,1,229.0,1,5,5,155,Regular Customer
357,1,79.3,2,5,3,253,Regular Customer
408,1,229.8,1,5,5,155,Regular Customer
323,1,25.0,2,5,1,251,Regular Customer
455,1,64.99,1,5,2,152,Regular Customer
338,1,79.0,2,5,3,253,Regular Customer
433,1,357.0,1,5,5,155,Regular Customer
7,1,89.0,5,5,3,553,Regular Customer
18,1,134.0,5,5,4,554,VIP Customer
422,1,99.99,1,5,3,153,Regular Customer
465,1,44.9,1,5,2,152,Regular Customer
279,1,14.9,2,5,1,251,Regular Customer
31,1,110.32,5,5,4,554,VIP Customer
56,1,1199.0,5,5,5,555,VIP Customer
133,1,143.8,4,5,4,454,Regular Customer
490,1,28.99,1,5,1,151,Regular Customer
168,1,89.0,4,5,3,453,Regular Customer
154,1,35.0,4,5,1,451,Regular Customer
103,1,68.6,4,5,2,452,Regular Customer
27,1,170.0,5,5,4,554,VIP Customer
374,1,50.9,2,5,2,252,Regular Customer
258,1,149.87,3,5,4,354,Regular Customer
420,1,68.9,1,5,2,152,Regular Customer
206,1,58.0,3,5,2,352,Regular Customer
191,1,169.99,3,5,4,354,Regular Customer
567,1,294.9,1,5,5,155,Regular Customer
184,1,199.0,3,5,5,355,Regular Customer
163,1,47.65,4,5,2,452,Regular Customer
334,1,68.0,2,5,2,252,Regular Customer
258,1,129.9,3,5,4,354,Regular Customer
118,1,134.9,4,5,4,454,Regular Customer
476,1,164.9,1,5,4,154,Regular Customer
252,1,126.69,3,5,4,354,Regular Customer
27,1,230.0,5,5,5,555,VIP Customer
440,1,89.0,1,5,3,153,Regular Customer
288,1,239.99,2,5,5,255,Regular Customer
87,1,46.2,5,5,2,552,Regular Customer
572,1,49.9,1,5,2,152,Regular Customer
211,1,149.9,3,5,4,354,Regular Customer
81,1,44.9,5,5,2,552,Regular Customer
477,1,109.99,1,5,4,154,Regular Customer
100,1,79.9,4,5,3,453,Regular Customer
501,1,449.9,1,5,5,155,Regular Customer
70,1,945.0,5,5,5,555,VIP Customer
414,1,139.0,1,5,4,154,Regular Customer
570,1,65.9,1,5,2,152,Regular Customer
8,1,110.32,5,5,4,554,VIP Customer
51,1,122.99,5,5,4,554,VIP Customer
342,1,810.0,2,5,5,255,Regular Customer
223,1,59.9,3,5,2,352,Regular Customer
50,1,129.99,5,5,4,554,VIP Customer
182,1,149.0,3,5,4,354,Regular Customer
5,1,389.5,5,5,5,555,VIP Customer
178,1,35.9,3,5,1,351,Regular Customer
273,2,174.70000000000002,2,5,4,254,Regular Customer
27,1,25.98,5,5,1,551,Regular Customer
138,1,179.9,4,5,4,454,Regular Customer
434,1,239.9,1,5,5,155,Regular Customer
195,1,23.7,3,5,1,351,Regular Customer
363,1,589.99,2,5,5,255,Regular Customer
379,1,79.8,2,5,3,253,Regular Customer
32,1,69.5,5,5,2,552,Regular Customer
63,1,99.56,5,5,3,553,Regular Customer
317,1,19.9,2,5,1,251,Regular Customer
82,1,149.97,5,5,4,554,VIP Customer
8,1,55.0,5,5,2,552,Regular Customer
210,1,31.9,3,5,1,351,Regular Customer
267,1,448.0,3,5,5,355,Regular Customer
293,1,152.9,2,5,4,254,Regular Customer
111,1,59.97,4,5,2,452,Regular Customer
280,1,99.9,2,5,3,253,Regular Customer
22,1,49.99,5,5,2,552,Regular Customer
224,1,52.0,3,5,2,352,Regular Customer
131,1,89.9,4,5,3,453,Regular Customer
101,1,59.99,4,5,2,452,Regular Customer
259,1,11.9,3,5,1,351,Regular Customer
90,1,809.0,5,5,5,555,VIP Customer
108,1,79.0,4,5,3,453,Regular Customer
204,1,63.8,3,5,2,352,Regular Customer
191,1,39.9,3,5,1,351,Regular Customer
541,1,45.99,1,5,2,152,Regular Customer
493,1,120.0,1,5,4,154,Regular Customer
393,1,39.98,1,5,2,152,Regular Customer
153,1,192.99,4,5,5,455,VIP Customer
